Testwerte zur Berechnung von Neigungswinkeln aus Wellenlängenpaaren
*******************************************************************

Ordnung m               : 1
Gitterkonstante [µm]    : 0.769231
Minimum Wellenlänge [nm]: 430.0000
Messbereich [grad]      : 5
Einfallswinkel [grad]   : -47.1089

 Sensorneigung  |   Transformationsparameter  |Wellenlänge am |Wellenlänge am
  bx   |   by   |  Theta  |    Phi        t   |diagonalen Stab|vertikalen Stab
[grad] | [grad] |  [grad] |   [grad]     []   |     [nm]      |    [nm]
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-1.500 |  4.000 |   4.270 |   20.530 |  0.800 |    529.96082  |    650.48060  
-1.500 |  4.500 |   4.741 |   18.404 |  0.900 |    523.23435  |    650.48060  
-1.500 |  5.000 |   5.218 |   16.663 |  1.000 |    516.50792  |    650.48060  
-1.000 | -5.000 |   5.098 |  168.717 | -1.000 |    643.86058  |    643.87066  
-1.000 | -4.500 |   4.609 |  167.495 | -0.900 |    637.20267  |    643.87066  
-1.000 | -4.000 |   4.122 |  165.984 | -0.800 |    630.53719  |    643.87066  
-1.000 | -3.500 |   3.639 |  164.072 | -0.700 |    623.86463  |    643.87066  
-1.000 | -3.000 |   3.162 |  161.579 | -0.600 |    617.18550  |    643.87066  
-1.000 | -2.500 |   2.692 |  158.209 | -0.500 |    610.50028  |    643.87066  
-1.000 | -2.000 |   2.236 |  153.442 | -0.400 |    603.80948  |    643.87066  
-1.000 | -1.500 |   1.803 |  146.313 | -0.300 |    597.11359  |    643.87066  
-1.000 | -1.000 |   1.414 |  135.000 | -0.200 |    590.41312  |    643.87066  
-1.000 | -0.500 |   1.118 |  116.563 | -0.100 |    583.70857  |    643.87066  
-1.000 |  0.000 |   1.000 |   90.000 |  0.000 |    577.00045  |    643.87066  
-1.000 |  0.500 |   1.118 |   63.437 |  0.100 |    570.28926  |    643.87066  
-1.000 |  1.000 |   1.414 |   45.000 |  0.200 |    563.57552  |    643.87066  
-1.000 |  1.500 |   1.803 |   33.687 |  0.300 |    556.85973  |    643.87066  
-1.000 |  2.000 |   2.236 |   26.558 |  0.400 |    550.14241  |    643.87066  
-1.000 |  2.500 |   2.692 |   21.791 |  0.500 |    543.42407  |    643.87066  
-1.000 |  3.000 |   3.162 |   18.421 |  0.600 |    536.70523  |    643.87066  
